avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.017988552739166	35.5	6	./cluster726-replicated.fa	0.0474330357142857	42.5	0	0	0	0.25	896	4	0.973214285714286	9593,499232,9597,9601
0.0238458430560938	33.75	6	./cluster698-replicated.fa	0.0429296979417268	53.5333333333333	0	12	1	0.0666666666666667	1247	15	0.914995990376905	9593,9545,54602,9544,9540,9551,9598,54133,9600,9538,61853,61851,61621,9606,9590
0.0663538873994638	80.5	7	./cluster70-replicated.fa	0.103668261562998	130	0	0	0	0.25	1254	4	0.898724082934609	9593,9598,9597,9600
0.182523951106706	0	0	./cluster714-replicated.fa	0	0	1	0	0	0.5	1009	4	0.700693756194252	36227,9534,9561,9544
0.0131410256410256	0	0	./cluster706-replicated.fa	0	0	95	0	0	0.333333333333333	130	33	0.953846153846154	9502,30590,182256,9514,37295,9516,174599,9488,356665,9491,356666,9523,70814,867334,867333,30591,58710,30588,57374,30598,30594,9510,9482,48842,9493,9483,57375,1090896,52232,57378,867363,198627,70825
0.0131086142322097	0	0	./cluster723-replicated.fa	0.418410041841004	400	0	300	2	0.333333333333333	956	3	0.993723849372385	9606,9597,9601
0.0487701441899915	6.75	6	./cluster715-replicated.fa	0.214763150247021	246.333333333333	0	86.25	4	0.333333333333333	1147	3	0.952048823016565	9606,9531,9544
0.0385659191544065	151.5	2	./cluster720-replicated.fa	0.118098612341305	133.333333333333	0	50	2	0.166666666666667	1129	6	0.927369353410097	9606,9534,9598,9531,9545,9544
0.00590551181102361	116.666666666667	4	./cluster728-replicated.fa	0.249496981891348	124	1	0	0	0.5	497	4	0.991951710261569	9606,9593,9598,9597
0.0516282764098491	100.4	11	./cluster69-replicated.fa	0.250297973778307	630	0	0	0	0.5	2517	2	0.974175605880016	9593,9557
