avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.0935048202851049	79.25	21	./282935993-314293-142-subtree-replicated.fa	0.125349922239502	80.6	4	0	0	0.0444444444444444	643	45	0.455676516329705	9447,13557,9546,9552,9542,90385,9597,989338,379532,34825,543559,83281,30601,291259,34827,9516,9487,290597,356665,9572,33548,292213,75566,43777,412751,122231,415757,236274,412752,412750,34829,859983,47180,339999,34830,101278,224329,66062,9525,198702,36223,78452,78451,9510,129801
0.195733970393755	165.4	14	./255928623-9526-468-subtree-replicated.fa	0.11198347107438	352.3	0	27.3333333333333	10	0.1	3146	10	0.529243483788938	867377,543559,989338,83281,9538,34829,9510,89672,111174,261732
0.0104079933388843	6.5	2	./302448756-38070-53-subtree-replicated.fa	0.0169902912621359	7	1	0	0	0.5	412	4	0.985436893203884	30596,70927,867377,122222
0.0186851211072664	8	1	./302448895-9462-85-subtree-replicated.fa	0.0161616161616162	8	0	8	1	0.333333333333333	495	3	0.975757575757576	9508,9495,9600
0.0260736196319019	58	1	./302448780-9476-22-subtree-replicated.fa	0.195223260643821	62.6666666666667	0	32	2	0.333333333333333	321	3	0.975077881619938	9508,9495,9600
0.0324946292192966	14	11	./302448946-376915-98-subtree-replicated.fa	0.0288888888888889	14.3	0	0	0	0.05	495	20	0.894949494949495	342807,30594,13557,122223,867377,9495,342401,9519,767357,9514,37295,9516,9509,9507,129801,261734,31869,30596,70927,9525
0.0100548446069468	5.16666666666667	9	./302449027-9569-67-subtree-replicated.fa	0.029896013864818	17.25	0	0	0	0.25	577	4	0.984402079722704	30596,70927,867377,122222
0.0309843707156567	5	4	./302448965-9443-96-subtree-replicated.fa	0.010752688172043	5.33333333333333	1	1	1	0.333333333333333	496	6	0.939516129032258	867377,34829,486960,9509,9507,1090896
0.0266797672133624	47.25	14	./302450072-9498-93-subtree-replicated.fa	0.264591439688716	136	0	0	0	0.1	514	10	0.93579766536965	867377,543559,989338,83281,9538,34829,9510,89672,111174,261732
0.0561277678161878	36.6666666666667	10	./302448808-376911-63-subtree-replicated.fa	0.0934712084347121	38.4166666666667	2	1	3	0.0833333333333333	411	24	0.798053527980535	9478,662464,859983,13515,34828,1131379,343908,412752,415757,236274,864580,864581,34825,379532,30601,122246,122222,261734,31869,52232,1090896,36231,9509,9507
0.0590281827016521	32.4	6	./298107195-314293-896-subtree-replicated.fa	0.307697250064251	399.083333333333	0	514	1	0.0833333333333333	1297	12	0.836545875096376	9468,379532,47177,9542,9490,54131,236275,412751,548481,9536,36223,47180
0.000965250965251019	24.75	5	./302449892-54136-127-subtree-replicated.fa	0.0479930191972077	36.6666666666667	0	0	0	0.333333333333333	764	3	0.99869109947644	9508,9495,9600
0.00229533282325933	18	3	./302449276-376918-88-subtree-replicated.fa	0.0144873699851412	9.75	0	0	0	0.25	673	4	0.99702823179792	198702,30590,90382,43778
0.0535121025154248	46.1428571428571	10	./302449734-376915-94-subtree-replicated.fa	0.0476130653266332	47.375	0	0	0	0.125	995	8	0.87035175879397	867377,34829,342401,486960,122246,9510,52232,9525
